Ward code,Ward name,Predicted_Crime_Count,Alpha (Coverage Factor),Allocated_Officers_Continuous,Allocated_Officers_Rounded
E05013509,Roundwood,4.6449710301666585,5.143249626333184,23.890245515233136,24
E05014105,Kennington,4.57273698187127,5.143249626333184,23.51872777332935,24
E05013663,Kentish Town North,4.691037196684764,5.143249626333184,24.127175308963984,24
E05013556,Pinner South,4.678142452886018,5.143249626333184,24.060854422739418,24
E05013615,Hanworth Park,4.695187165775401,5.143249626333184,24.148519635938698,24
E05013983,St Edward's,4.717908930912444,5.143249626333184,24.26538334598942,24
E05011245,Hainault,4.755102661581371,5.143249626333184,24.456679987354317,24
E05013608,Brentford West,4.756027135104387,5.143249626333184,24.461434785456124,24
E05009326,Limehouse,4.675524058687042,5.143249626333184,24.047387367753945,24
E05013693,Town,4.567608378530218,5.143249626333184,23.492350086111866,23
E05013809,Westbourne,4.465723612622416,5.143249626333184,22.96833130192752,23
E05014114,Streatham Hill West & Thornton,4.426153994981856,5.143249626333184,22.764814880783565,23
E05013813,Cricket Green,4.517459059128447,5.143249626333184,23.234419617837844,23
E05013612,Cranford,4.555756258080741,5.143249626333184,23.43139167203884,23
E05013884,Chapel End,4.460869565232315,5.143249626333184,22.94336572450218,23
E05013927,West Ham,4.558139534883669,5.143249626333184,23.443649459564945,23
E05013978,Mawneys,4.443226653952851,5.143249626333184,22.85262382765665,23
E05011485,South Norwood,4.406398206380026,5.143249626333184,22.663205928439286,23
E05011233,West Heath,4.549090188606572,5.143249626333184,23.39710641270671,23
E05013779,Hampton North,4.501715753819959,5.143249626333184,23.153447868692716,23
E05014096,Brixton North,4.459234560621558,5.143249626333184,22.934956487648854,23
E05014088,Plumstead Common,4.433976639333729,5.143249626333184,22.805048693423274,23
E05013892,Higham Hill,4.515168950770066,5.143249626333184,23.222641018879344,23
E05009380,Lea Bridge,4.425716540468866,5.143249626333184,22.76256494302309,23
E05013814,Figge's Marsh,4.471345815252249,5.143249626333184,22.99724769350258,23
E05013644,High Barnet,4.425556593847965,5.143249626333184,22.761742297624906,23
E05013890,Hatch Lane & Highams Park North,4.536416675589766,5.143249626333184,23.331923371618693,23
E05014101,Clapham Park,4.424124700124313,5.143249626333184,22.754377710765787,23
E05013727,Lewisham Central,4.555111510345659,5.143249626333184,23.4280755734913,23
E05013573,Ickenham & South Harefield,4.423102498802932,5.143249626333184,22.74912027420156,23
E05013922,Royal Albert,4.272766774541416,5.143249626333184,21.975906116568982,22
E05014117,Vauxhall,4.302183009583551,5.143249626333184,22.127201156457577,22
E05011477,Purley Oaks & Riddlesdown,4.328282828282828,5.143249626333184,22.261439039229995,22
E05014071,Whalebone,4.258043334104223,5.143249626333184,21.900179787042052,22
E05013650,Whetstone,4.19809537831837,5.143249626333184,21.591852485847028,22
E05013734,Avonmore,4.295730518872857,5.143249626333184,22.094014386020884,22
E05009382,Shacklewell,4.356193066098283,5.143249626333184,22.404988359445202,22
E05014011,East Putney,4.279829344574642,5.143249626333184,22.012230677253328,22
E05009405,Stanley,4.191849809795424,5.143249626333184,21.559729967875146,22
E05013649,West Hendon,4.252192036735571,5.143249626333184,21.87008510403717,22
E05014075,Charlton Village & Riverside,4.223362673888955,5.143249626333184,21.72180849434889,22
E05013597,St Ann's,4.097972332950405,5.143249626333184,21.0768946701709,21
E05013936,King George's & Sunray,4.011471965947136,5.143249626333184,20.632001689903653,21
E05011246,Ilford Town,3.999999999435945,5.143249626333184,20.572998502431663,21
E05013911,Forest Gate North,4.042555571156795,5.143249626333184,20.79187243078332,21
E05013593,Hornsey,4.148160330038007,5.143249626333184,21.33502406743812,21
E05014110,Stockwell East,3.992049983202572,5.143249626333184,20.532109584410023,21
E05013909,East Ham,3.9998538275814255,5.143249626333184,20.572246704095527,21
E05011252,South Woodford,4.000074897294467,5.143249626333184,20.57338372081452,21
E05013988,Bickley & Sundridge,4.000000000003455,5.143249626333184,20.57299850535051,21
E05013913,Green Street East,4.045248795202871,5.143249626333184,20.80572435435193,21
E05013753,Wormholt,4.114427860696518,5.143249626333184,21.16152955710221,21
E05013646,Totteridge & Woodside,4.144806519554543,5.143249626333184,21.31777458292225,21
E05011237,Chadwell,4.0,5.143249626333184,20.57299850533274,21
E05013607,Brentford East,4.085713869961765,5.143249626333184,21.01384633498516,21
E05013522,East Acton,4.078389756406748,5.143249626333184,20.976176590680097,21
E05011235,Barkingside,4.000024279087617,5.143249626333184,20.57312337874105,21
E05013543,Canons,4.0,5.143249626333184,20.57299850533274,21
E05013894,Larkswood,4.140510706849879,5.143249626333184,21.295680145834194,21
E05013760,North Cheam,4.000001999952367,5.143249626333184,20.573008791587004,21
E05013723,Grove Park,4.0,5.143249626333184,20.57299850533274,21
E05009320,Bow West,3.9998692747600777,5.143249626333184,20.572326152791355,21
E05013563,West Harrow,4.154934387725261,5.143249626333184,21.369864737106848,21
E05011236,Bridge,4.117983165721641,5.143249626333184,21.179815378344173,21
E05011109,Old Kent Road,4.000000000000001,5.143249626333184,20.572998505332745,21
E05013709,Mildmay,3.9665605810380153,5.143249626333184,20.401011226251715,20
E05013992,Chelsfield,3.8139534883631057,5.143249626333184,19.61611485387569,20
E05013941,Norbiton,3.901098901098008,5.143249626333184,20.064325465361126,20
E05011222,Crayford,3.813711574171087,5.143249626333184,19.614870628797988,20
E05013926,Wall End,3.9439167199254097,5.143249626333184,20.284548196045563,20
E05011241,Cranbrook,3.828571319742205,5.143249626333184,19.691298009654044,20
E05011220,Blackfen & Lamorbey,3.921630356937586,5.143249626333184,20.169923867936113,20
E05013540,Southfield,3.951895938036698,5.143249626333184,20.325587306614878,20
E05013567,Eastcote,3.973219879106157,5.143249626333184,20.435261658552324,20
E05013799,Little Venice,3.604434588525527,5.143249626333184,18.538506850576322,19
E05013882,Cann Hall,3.763646844358578,5.143249626333184,19.35737522589733,19
E05013542,Belmont,3.610109800586727,5.143249626333184,18.567695882889453,19
E05014057,Becontree,3.6083962984087457,5.143249626333184,18.55888291345283,19
E05013815,Graveney,3.628572445490237,5.143249626333184,18.66265387439055,19
E05013720,Downham,3.745814571276364,5.143249626333184,19.26565939403056,19
E05011255,Wanstead Village,3.7721088435374144,5.143249626333184,19.400897400011907,19
E05014081,Greenwich Park,3.68372093023244,5.143249626333184,18.946296297933728,19
E05013903,Wood Street,3.599497251739175,5.143249626333184,18.513112894994837,19
E05014102,Clapham Town,3.654984601159133,5.143249626333184,18.798498184165254,19
E05013929,Berrylands,3.64638762655125,5.143249626333184,18.754281797725664,19
E05013525,Hanwell Broadway,3.435165371397827,5.143249626333184,17.66791301283457,18
E05013501,Harlesden & Kensal Green,3.4529608429385994,5.143249626333184,17.759439565187073,18
E05013812,Colliers Wood,3.4291821283233723,5.143249626333184,17.63713970012762,18
E05013943,St Mark's & Seething Wells,3.441844254326537,5.143249626333184,17.70226417496198,18
E05013658,Gospel Oak,3.4999224076688016,5.143249626333184,18.000974615437705,18
E05013800,Maida Vale,3.4683831586322604,5.143249626333184,17.838760384615686,18
E05013763,South Beddington & Roundshaw,3.4959587931297404,5.143249626333184,17.98058875644075,18
E05014092,Woolwich Arsenal,3.499863614655267,5.143249626333184,18.00067222829281,18
E05013901,Valley,3.4853800842525806,5.143249626333184,17.92617981596121,18
E05013762,St Helier West,3.4391675247981,5.143249626333184,17.68849708681505,18
E05013752,White City,3.408723990495602,5.143249626333184,17.531918390389468,18
E05013928,Alexandra,3.4271767488800555,5.143249626333184,17.626825533055126,18
E05014074,Charlton Hornfair,3.524356122208306,5.143249626333184,18.126643308612945,18
E05013754,Beddington,3.4912331291794403,5.143249626333184,17.95628348709419,18
E05014026,Wandle,3.5478158205430925,5.143249626333184,18.247302393307223,18
E05011231,Slade Green & Northend,3.4381268226895285,5.143249626333184,17.683144496084015,18
E05014080,Greenwich Creekside,3.4515540266676505,5.143249626333184,17.752203957927193,18
E05013816,Hillside,3.29054286936225,5.143249626333184,16.92408338328072,17
E05014116,Streatham Wells,3.3857884829985063,5.143249626333184,17.41395535002527,17
E05013788,Teddington,3.345594413223552,5.143249626333184,17.207227215674425,17
E05009393,Courtfield,3.32322129428486,5.143249626333184,17.09215668005309,17
E05009403,Royal Hospital,3.348126732974916,5.143249626333184,17.22025156828938,17
E05014113,Streatham Hill East,3.3971877673593256,5.143249626333184,17.472584715054516,17
E05013829,Wimbledon Town & Dundonald,3.353778915400629,5.143249626333184,17.2493221534384,17
E05013897,Leytonstone,3.2558031062851205,5.143249626333184,16.74540810981537,17
E05013767,Sutton South,3.361767257175128,5.143249626333184,17.29040818928511,17
E05013654,Camden Square,3.213141455512863,5.143249626333184,16.525988590422198,17
E05013676,Bush Hill Park,3.208811828636563,5.143249626333184,16.503720238608505,17
E05013664,Kentish Town South,3.3334257599928803,5.143249626333184,17.144640794492794,17
E05011101,Dulwich Wood,3.2879298255292837,5.143249626333184,16.91064384656322,17
E05014016,Northcote,3.2389602257209367,5.143249626333184,16.658780970647253,17
E05011097,Champion Hill,3.321428571428572,5.143249626333184,17.082936258892367,17
E05011482,Shirley North,3.212560817915737,5.143249626333184,16.523002226317747,17
E05013984,South Hornchurch,3.306197281464583,5.143249626333184,17.004597932476507,17
E05011249,Monkhams,3.232558139534825,5.143249626333184,16.625853443262784,17
E05013514,Wembley Central,3.346938742985288,5.143249626333184,17.214141439219144,17
E05013541,Walpole,3.3179190456927645,5.143249626333184,17.06488589196307,17
E05013505,Northwick Park,3.250007660860764,5.143249626333184,16.715600687302114,17
E05014085,Middle Park & Horn Park,3.234084033177001,5.143249626333184,16.63370149516773,17
E05013688,Palmers Green,3.371122851708201,5.143249626333184,17.338526347371467,17
E05013732,Telegraph Hill,3.3744855967078187,5.143249626333184,17.355821784334204,17
E05014053,Abbey,3.2106752942730825,5.143249626333184,16.51330450754722,17
E05013932,Coombe Hill,3.1336633663339493,5.143249626333184,16.117212937951074,16
E05013584,Yiewsley,3.098949911918837,5.143249626333184,15.938672976501813,16
E05013744,Palace & Hurlingham,3.193169583812808,5.143249626333184,16.423268268763717,16
E05013826,Wandle,3.1483826286504275,5.143249626333184,16.1929177783602,16
E05011100,Dulwich Village,3.110844063245075,5.143249626333184,15.999847565866038,16
E05013777,"Ham, Petersham & Richmond Riverside",3.038492572762915,5.143249626333184,15.627725789479019,16
E05013825,Village,3.1247641870631018,5.143249626333184,16.071442237491613,16
E05009384,Stamford Hill West,3.151187078815774,5.143249626333184,16.20734176562519,16
E05013970,Emerson Park,3.041524564421749,5.143249626333184,15.643320079445362,16
E05013886,Endlebury,3.1142854437002416,5.143249626333184,16.017547444606144,16
E05013549,Hatch End,3.034608511396667,5.143249626333184,15.60774909230841,16
E05013577,Ruislip,3.159953210484444,5.143249626333184,16.252428169054465,16
E05013561,Wealdstone North,2.942266000382104,5.143249626333184,15.132808507038092,15
E05011218,Belvedere,2.9999760004361926,5.143249626333184,15.429625443251972,15
E05013554,North Harrow,3.0031746261833083,5.143249626333184,15.446076773930603,15
E05014119,West Dulwich,3.0,5.143249626333184,15.429748878999556,15
E05013626,Osterley & Spring Grove,3.0,5.143249626333184,15.429748878999556,15
E05013497,Barnhill,2.8810598456785206,5.143249626333184,14.818009974729593,15
E05013807,Vincent Square,2.901435354214049,5.143249626333184,14.9228063013913,15
E05013645,Mill Hill,2.9830709186830644,5.143249626333184,15.342678387842062,15
E05011488,West Thornton,2.9438810678375837,5.143249626333184,15.141115202124988,15
E05013944,Surbiton Hill,2.974984190450052,5.143249626333184,15.301086325879362,15
E05013934,Green Lane & St James,2.996982784346574,5.143249626333184,15.414230585717503,15
E05013775,East Sheen,3.0,5.143249626333184,15.429748878999556,15
E05013530,Northfield,2.907189148287144,5.143249626333184,14.952399500607743,15
E05014107,Myatt's Fields,3.0000068692716764,5.143249626333184,15.429784209378536,15
E05009375,Haggerston,2.9995803541926915,5.143249626333184,15.427590535857924,15
E05013538,Southall Green,2.999966722787562,5.143249626333184,15.429577725989116,15
E05013974,Havering-atte-Bower,2.9318269703434163,5.143249626333184,15.07911796969233,15
E05011096,Camberwell Green,3.0,5.143249626333184,15.429748878999556,15
E05013553,Marlborough,3.0,5.143249626333184,15.429748878999556,15
E05014054,Alibon,2.9999999999678386,5.143249626333184,15.42974887883414,15
E05013726,Lee Green,2.9999925940546177,5.143249626333184,15.429710788373734,15
E05013770,Wallington North,3.003076923076923,5.143249626333184,15.445574262465195,15
E05011466,Coulsdon Town,2.9999999999648166,5.143249626333184,15.429748878818597,15
E05013619,Heston West,2.7030325682234317,5.143249626333184,13.902371246481593,14
E05013768,Sutton West & East Cheam,2.6362339544747244,5.143249626333184,13.558809301278982,14
E05013547,Harrow on the Hill,2.6891458313394323,5.143249626333184,13.830948292191977,14
E05014097,Brixton Rush Common,2.690557762265537,5.143249626333184,13.838210205400072,14
E05013603,West Green,2.81340598862212,5.143249626333184,14.470049299704263,14
E05013721,Evelyn,2.75003581935947,5.143249626333184,14.144120700323468,14
E05013989,Biggin Hill,2.718290900608541,5.143249626333184,13.980848658819776,14
E05013787,South Twickenham,2.8113207547169807,5.143249626333184,14.45932442120084,14
E05013594,Muswell Hill,2.7196885428253608,5.143249626333184,13.988037081629182,14
E05011224,East Wickham,2.669907520301919,5.143249626333184,13.732000856137006,14
E05013824,St Helier,2.696353264460076,5.143249626333184,13.868017919896547,14
E05013979,Rainham & Wennington,2.6902730131806605,5.143249626333184,13.836745669775683,14
E05013559,Roxeth,2.7229792718163264,5.143249626333184,14.004962122282327,14
E05014028,Wandsworth Town,2.655869783424576,5.143249626333184,13.659801271188046,14
E05014024,Tooting Broadway,2.7055930991548798,5.143249626333184,13.91554069623798,14
E05011217,Barnehurst,2.6255940100608592,5.143249626333184,13.504085411148163,14
E05013575,Northwood Hills,2.679716479288052,5.143249626333184,13.78245078077715,14
E05014055,Barking Riverside,2.7432833927057496,5.143249626333184,14.109391284459877,14
E05013745,Parsons Green & Sandford,2.787659084149075,5.143249626333184,14.33762654289404,14
E05013557,Rayners Lane,2.6790702083092603,5.143249626333184,13.779126847806971,14
E05013985,Squirrels Heath,2.662091271109641,5.143249626333184,13.691799935399496,14
E05014004,Plaistow,2.7098884198526383,5.143249626333184,13.937632602811705,14
E05011230,Sidcup,2.5037593983152955,5.143249626333184,12.877459589813341,13
E05009388,Abingdon,2.604270938398085,5.143249626333184,13.394415530786324,13
E05014020,South Balham,2.5672862419648244,5.143249626333184,13.204194004675909,13
E05013823,Raynes Park,2.478695453777595,5.143249626333184,12.74854946643538,13
E05013780,Hampton Wick & South Teddington,2.4606921284267558,5.143249626333184,12.65595387005192,13
E05013590,Harringay,2.488450197265617,5.143249626333184,12.798720547235124,13
E05009325,Lansbury,2.479922570875798,5.143249626333184,12.75486083599218,13
E05009328,Poplar,2.4473348553729437,5.143249626333184,12.587254080409071,13
E05011253,Valentines,2.512955238493385,5.143249626333184,12.924756091373121,13
E05013908,Custom House,2.459086564112122,5.143249626333184,12.647696051990625,13
E05013976,Hylands & Harrow Lodge,2.464390746874692,5.143249626333184,12.674976788002217,13
E05013921,Plashet,2.45085782797669,5.143249626333184,12.60537360793687,13
E05014099,Clapham Common & Abbeville,2.470871167317989,5.143249626333184,12.708307208025687,13
E05013971,Gooshays,2.588963941774417,5.143249626333184,13.315687826121358,13
E05011475,Park Hill & Whitgift,2.475873702436852,5.143249626333184,12.734036494906498,13
E05014000,Mottingham,2.514378368529591,5.143249626333184,12.932075604400062,13
E05014012,Falconbrook,2.500009274314319,5.143249626333184,12.858171765946619,13
E05013747,Sands End,2.5272044986042146,5.143249626333184,12.99804359311367,13
E05013618,Heston East,2.5,5.143249626333184,12.858124065832962,13
E05011225,Erith,2.4999647075148546,5.143249626333184,12.857942547771925,13
E05011469,Kenley,2.490721050027931,5.143249626333184,12.810400109856355,13
E05013647,Underhill,2.284463873209652,5.143249626333184,11.749567962257201,12
E05011467,Crystal Palace & Upper Norwood,2.397307720001645,5.143249626333184,12.329952035104121,12
E05013986,Upminster,2.2606573009623867,5.143249626333184,11.627124818442182,12
E05013572,Hillingdon West,2.274525683361122,5.143249626333184,11.698453371032324,12
E05014059,Eastbrook & Rush Green,2.3197506426477275,5.143249626333184,11.93105662598409,12
E05011240,Clementswood,2.3703754772759105,5.143249626333184,12.19143278776867,12
E05013596,Northumberland Park,2.259481203105849,5.143249626333184,11.621075853581013,12
E05013755,Belmont,2.244903287163953,5.143249626333184,11.54609799286014,12
E05011238,Churchfields,2.426020403522421,5.143249626333184,12.477628533893375,12
E05013568,Harefield Village,2.253669642138433,5.143249626333184,11.591185544806939,12
E05014063,Heath,2.26808619992556,5.143249626333184,11.665333500258589,12
E05013803,Pimlico South,2.385423506353896,5.143249626333184,12.26882855770107,12
E05013627,Syon & Brentford Lock,2.3768899115437696,5.143249626333184,12.22493814938261,12
E05011254,Wanstead Park,2.4166702581570902,5.143249626333184,12.429538402236975,12
E05014091,West Thamesmead,2.282061546957745,5.143249626333184,11.737212198659751,12
E05013512,Tokyngton,2.3987123690774674,5.143249626333184,12.337176495938474,12
E05014008,West Wickham,2.2831578568879527,5.143249626333184,11.742850794298636,12
E05013981,St Alban's,2.358965954401261,5.143249626333184,12.13275076350699,12
E05013750,Wendell Park,2.0418808192073388,5.143249626333184,10.501902760405041,11
E05013889,Hale End & Highams Park South,2.078680203045685,5.143249626333184,10.691171177580907,11
E05011227,Longlands,2.228523584573905,5.143249626333184,11.461853093634426,11
E05009318,Blackwall & Cubitt Town,2.1181434599432194,5.143249626333184,10.894140558873042,11
E05011229,St Mary's & St James,2.161901550965454,5.143249626333184,11.119199344172204,11
E05013677,Carterhatch,2.121015976361119,5.143249626333184,10.90891462786604,11
E05013996,Darwin,2.2285715191955124,5.143249626333184,11.462099633359097,11
E05014090,Thamesmead Moorings,2.157317776026224,5.143249626333184,11.095623845428815,11
E05011232,Thamesmead East,2.064826987610108,5.143249626333184,10.619920632468363,11
E05013773,Worcester Park South,2.114966596488121,5.143249626333184,10.877801157094696,11
E05014065,Mayesbrook,2.071326820184091,5.143249626333184,10.65335089392573,11
E05013735,Brook Green,2.195372090407785,5.143249626333184,11.291346683652144,11
E05014013,Furzedown,2.10207549518406,5.143249626333184,10.811499005129562,11
E05009396,Golborne,1.9999565943694435,5.143249626333184,10.28627600667323,10
E05013506,Preston,1.9922859431210025,5.143249626333184,10.246823932505952,10
E05013968,Cranham,2.023773371150216,5.143249626333184,10.408771634951398,10
E05013550,Headstone,1.9154541519456112,5.143249626333184,9.851658851252612,10
E05013769,The Wrythe,2.0176004395981133,5.143249626333184,10.377022707052665,10
E05013624,Hounslow West,1.9742472179564805,5.143249626333184,10.154046266043999,10
E05011221,Blendon & Penhill,2.0,5.143249626333184,10.28649925266637,10
E05013516,Wembley Park,1.9999571739706248,5.143249626333184,10.286278987706789,10
E05013766,Sutton North,1.8553124429350984,5.143249626333184,9.542335028857254,10
E05013819,Lower Morden,1.926965969151571,5.143249626333184,9.910867000795582,10
E05011474,Old Coulsdon,1.918727979574413,5.143249626333184,9.868496963981126,10
E05013759,Hackbridge,2.00702605004928,5.143249626333184,10.322635981956928,10
E05013687,Oakwood,2.000001349989017,5.143249626333184,10.286506195996877,10
E05011099,Dulwich Hill,1.9722140943484208,5.143249626333184,10.143589403806555,10
E05013515,Wembley Hill,1.999987941840433,5.143249626333184,10.286437234541681,10
E05013552,Kenton West,2.00358319417244,5.143249626333184,10.304928514754849,10
E05013821,Pollards Hill,1.829925323114964,5.143249626333184,9.41176273432867,9
E05013940,New Malden Village,1.7647058823532673,5.143249626333184,9.076322870001416,9
E05014094,Woolwich Dockyard,1.6875844363770187,5.143249626333184,8.679668021801799,9
E05013914,Green Street West,1.6941176217993403,5.143249626333184,8.71326982528392,9
E05011483,Shirley South,1.8092949128824445,5.143249626333184,9.305655384609164,9
E05014086,"Mottingham, Coldharbour & New Eltham",1.7377608454025952,5.143249626333184,8.937737818773337,9
E05011219,Bexleyheath,1.802639542492688,5.143249626333184,9.271425153338942,9
E05013888,Grove Green,1.7624309392265196,5.143249626333184,9.06462226961484,9
E05009385,Stoke Newington,1.8350545265545737,5.143249626333184,9.438143508002831,9
E05014103,Gipsy Hill,1.766448294017779,5.143249626333184,9.085284528143834,9
E05013761,St Helier East,1.7275461952458446,5.143249626333184,8.885201323171506,9
E05013616,Hanworth Village,1.726249437056274,5.143249626333184,8.878531772097551,9
E05013625,Isleworth,1.7240643096457324,5.143249626333184,8.867293116359793,9
E05013972,Hacton,1.498585291439845,5.143249626333184,7.707598240226389,8
E05014025,Trinity,1.5096044915166562,5.143249626333184,7.764272736903939,8
E05014005,Shortlands & Park Langley,1.5717171494607018,5.143249626333184,8.083733641665212,8
E05009398,Norland,1.5470527173208355,5.143249626333184,7.956878310278126,8
E05013733,Addison,1.5774259947722509,5.143249626333184,8.113095658180631,8
E05011480,Selsdon & Addington Village,1.641521737497882,5.143249626333184,8.442756063003783,8
E05011470,New Addington North,1.48774689276856,5.143249626333184,7.651853650310253,8
E05009404,St. Helen's,1.4999992096363306,5.143249626333184,7.714870374462129,8
E05013571,Hillingdon East,1.6466972349239954,5.143249626333184,8.469374938206728,8
E05013623,Hounslow South,1.5321220555878774,5.143249626333184,7.880086189899181,8
E05013659,Hampstead Town,1.6289808770086245,5.143249626333184,8.378255286978511,8
E05013686,New Southgate,1.4758079435067275,5.143249626333184,7.5904486539805225,8
E05013935,Hook & Chessington North,1.462676870438798,5.143249626333184,7.522912267330541,8
E05013899,St James,1.53859494117814,5.143249626333184,7.913377856292597,8
E05014062,Goresbrook,1.4838035192509855,5.143249626333184,7.631571895939496,8
E05013743,Munster,1.4811024286807548,5.143249626333184,7.617679512873465,8
E05013820,Merton Park,1.4399999969411044,5.143249626333184,7.406279446187122,7
E05013967,Beam Park,1.3703703703671928,5.143249626333184,7.048156895329133,7
E05009379,King's Park,1.42879871236001,5.143249626333184,7.348668443450958,7
E05013776,Fulwell & Hampton Hill,1.3292231812577069,5.143249626333184,6.836526630317108,7
E05013980,Rush Green & Crowlands,1.107848937254606,5.143249626333184,5.697943632568369,6
E05013791,Whitton,1.1939285217503064,5.143249626333184,6.140672423360795,6
E05013933,Coombe Vale,1.0969569290657144,5.143249626333184,5.641923315520834,6
E05013695,Whitewebbs,1.2167039449512227,5.143249626333184,6.257812110228487,6
E05013904,Beckton,1.1885804222980552,5.143249626333184,6.1131658128514115,6
E05013790,West Twickenham,1.145276339137435,5.143249626333184,5.89044210331685,6
E05011464,Bensham Manor,1.101185580194784,5.143249626333184,5.663672323860315,6
E05013822,Ravensbury,0.9812537337860192,5.143249626333184,5.046832899632986,5
E05013937,Kingston Gate,0.991306604595067,5.143249626333184,5.098537323665197,5
E05013758,Cheam,0.9728766753207267,5.143249626333184,5.003747596811599,5
E05013657,Frognal,0.9999591298346862,5.143249626333184,5.143039420870706,5
E05011250,Newbury,0.9999999998418748,5.143249626333184,5.143249625519908,5
E05013898,Markhouse,1.0387513137355329,5.143249626333184,5.342557306223384,5
E05013912,Forest Gate South,0.8848376982560527,5.143249626333184,4.550941160920958,5
E05013998,Hayes & Coney Hall,1.0,5.143249626333184,5.143249626333185,5
E05014083,Kidbrooke Park,1.0385746937212488,5.143249626333184,5.341648905400915,5
E05013683,Highfield,1.0503124369299943,5.143249626333184,5.4020190487732895,5
E05013818,Longthornton,0.7817189530841694,5.143249626333184,4.020575713347722,4
E05013622,Hounslow Heath,0.7369882320841514,5.143249626333184,3.790514449278766,4
E05013757,Carshalton South & Clockhouse,0.6825094926963018,5.143249626333184,3.5103166932791057,4
E05013772,Worcester Park North,0.7934531733813432,5.143249626333184,4.080927737506474,4
E05013749,Walham Green,0.7630252047105547,5.143249626333184,3.9244290990103625,4
E05013931,Chessington South & Malden Rushett,0.7128157614150652,5.143249626333184,3.6661893985424387,4
E05013774,Barnes,0.8170894452439263,5.143249626333184,4.202494983931613,4
E05011481,Selsdon Vale & Forestdale,0.8173232584821943,5.143249626333184,4.203697543781967,4
E05011242,Fairlop,0.8725247414158493,5.143249626333184,4.487612550253526,4
E05013982,St Andrew's,0.8252118542948842,5.143249626333184,4.244270561247878,4
E05013620,Hounslow Central,0.8464705815316507,5.143249626333184,4.353609502164696,4
E05014093,Woolwich Common,0.6856664847287723,5.143249626333184,3.5265538913704466,4
E05013939,Motspur Park & Old Malden East,0.7378357017575248,5.143249626333184,3.7948731973596725,4
E05013640,Friern Barnet,0.7126337909960626,5.143249626333184,3.6652534792529003,4
E05013785,St Margarets & North Twickenham,0.6786935380142554,5.143249626333184,3.490690285786566,3
E05013511,Sudbury,0.6386771745036252,5.143249626333184,3.2848761391133046,3
E05013533,Norwood Green,0.5000598105432763,5.143249626333184,2.5719324337209493,3
E05013740,Grove,0.5497881260604341,5.143249626333184,2.82769757392275,3
E05013617,Heston Central,-0.1741914193845619,5.143249626333184,2.0,2
E05013917,Maryland,-1.3703815926544438,5.143249626333184,2.0,2
E05013942,Old Malden,-0.2685044748631021,5.143249626333184,2.0,2
E05009368,Cazenove,-0.0638475460355062,5.143249626333184,2.0,2
E05013946,Tudor,0.3644765471610712,5.143249626333184,2.0,2
E05013673,Bowes,0.0,5.143249626333184,2.0,2
E05013883,Cathall,0.0,5.143249626333184,2.0,2
E05013827,West Barnes,0.2919572615394761,5.143249626333184,2.0,2
E05013811,Cannon Hill,0.4413672164975827,5.143249626333184,2.2700617713269104,2
E05013751,West Kensington,0.1904392290671877,5.143249626333184,2.0,2
E05013539,Southall West,0.0,5.143249626333184,2.0,2
E05013945,Tolworth,2.220446049250313e-15,5.143249626333184,2.0,2
E05013513,Welsh Harp,-1.3542491219065953,5.143249626333184,2.0,2
E05013969,Elm Park,0.2410918087184035,5.143249626333184,2.0,2
E05013930,Canbury Gardens,0.4089237829934115,5.143249626333184,2.103197094079616,2
E05011471,New Addington South,-1.4712643678156074,5.143249626333184,2.0,2
E05013783,Mortlake & Barnes Common,-0.1482655121160259,5.143249626333184,2.0,2
E05014021,Southfields,0.0,5.143249626333184,2.0,2
E05014078,Eltham Park & Progress,0.1908433784158992,5.143249626333184,2.0,2
E05013578,Ruislip Manor,-0.6603648209466414,5.143249626333184,2.0,2
E05014068,Thames View,0.4155458193061445,5.143249626333184,2.137255879870645,2
